[[[[111, 119, 85, 1, 64], [157, 89, 10, 163, 245]], 'Blue'], [[[90, 5, 10, 29, 412], [41, 54, 15, 555, 157]], 'Blue'], [[[14, 50, 202, 126, 121], [86, 59, 22, 161, 38]], 'Blue'], [[[36, 498, 497, 164, 79], [54, 157, 203, 145, 99]], 'Red']]
[[[[103, 163, 145, 25, 24], [51, 141, 16, 34, 83]], 'Red'], [[[68, 89, 18, 59, 131], [64, 157, 12, 13, 236]], 'Red'], [[[30, 103, 412, 164, 236], [81, 121, 68, 555, 57]], 'Blue'], [[[24, 25, 222, 23, 103], [13, 236, 246, 30, 111]], 'Red']]
[[[[121, 143, 92, 81, 61], [17, 497, 134, 498, 2]], 'Blue'], [[[5, 112, 31, 145, 143], [114, 245, 15, 127, 412]], 'Blue'], [[[7, 143, 236, 58, 121], [157, 81, 245, 89, 84]], 'Blue'], [[[12, 157, 121, 8, 78], [13, 28, 143, 86, 114]], 'Blue']]
[[[[51, 53, 86, 74, 163], [240, 35, 21, 12, 4]], 'Red'], [[[24, 141, 13, 89, 145], [74, 35, 164, 497, 498]], 'Blue'], [[[161, 67, 35, 412, 122], [157, 36, 555, 134, 76]], 'Blue'], [[[145, 39, 142, 35, 497], [80, 498, 54, 141, 40]], 'Red']]
[[[[85, 114, 81, 121, 89], [45, 83, 59, 99, 51]], 'Blue'], [[[142, 9, 59, 240, 22], [497, 145, 133, 54, 79]], 'Blue'], [[[22, 75, 20, 201, 142], [236, 10, 497, 30, 14]], 'Red'], [[[121, 30, 57, 157, 145], [429, 412, 246, 122, 61]], 'Blue']]
[[[[26, 154, 58, 101, 161], [25, 11, 202, 110, 412]], 'Red'], [[[53, 420, 136, 103, 126], [40, 92, 36, 127, 119]], 'Red'], [[[76, 79, 84, 240, 157], [64, 55, 202, 555, 31]], 'Blue'], [[[92, 55, 18, 111, 104], [145, 68, 85, 24, 25]], 'Blue']]
[[[[20, 112, 145, 53, 91], [13, 134, 203, 35, 23]], 'Red'], [[[112, 145, 20, 38, 39], [9, 64, 55, 58, 236]], 'Blue'], [[[114, 12, 498, 421, 10], [555, 236, 20, 80, 3]], 'Blue'], [[[111, 157, 23, 61, 60], [145, 104, 68, 518, 53]], 'Blue']]
[[[[20, 112, 145, 53, 91], [13, 134, 203, 35, 23]], 'Red'], [[[12, 61, 145, 245, 39], [498, 40, 38, 8, 104]], 'Red'], [[[157, 64, 81, 101, 115], [10, 203, 25, 236, 164]], 'Blue'], [[[22, 64, 238, 99, 518], [42, 203, 25, 110, 246]], 'Red']]
[[[[99, 45, 412, 517, 74], [516, 42, 350, 105, 222]], 'Red'], [[[53, 145, 246, 98, 245], [76, 142, 15, 89, 240]], 'Red'], [[[157, 81, 85, 245, 497], [8, 30, 498, 412, 58]], 'Blue'], [[[84, 36, 55, 111, 145], [18, 64, 164, 498, 497]], 'Blue']]
[[[[498, 164, 35, 31, 412], [266, 145, 82, 104, 497]], 'Blue'], [[[91, 236, 89, 10, 36], [238, 64, 497, 517, 134]], 'Red'], [[[32, 164, 21, 31, 9], [7, 51, 26, 64, 420]], 'Blue'], [[[412, 133, 22, 20, 74], [245, 53, 86, 85, 236]], 'Blue']]
[[[[134, 246, 223, 80, 145], [497, 54, 236, 44, 11]], 'Red'], [[[25, 85, 81, 11, 44], [246, 24, 143, 60, 18]], 'Red'], [[[112, 11, 44, 30, 25], [64, 145, 26, 85, 246]], 'Blue'], [[[240, 44, 24, 81, 111], [84, 427, 53, 36, 145]], 'Blue']]
[[[[201, 84, 10, 121, 145], [51, 8, 157, 64, 9]], 'Blue'], [[[432, 39, 121, 10, 81], [64, 111, 240, 236, 8]], 'Red'], [[[3, 24, 145, 57, 59], [67, 13, 2, 25, 421]], 'Red'], [[[76, 91, 81, 350, 36], [412, 72, 145, 69, 43]], 'Red']]
[[[[8, 5, 18, 114, 53], [497, 79, 498, 157, 82]], 'Red'], [[[7, 8, 267, 119, 121], [117, 163, 39, 74, 145]], 'Blue'], [[[12, 157, 121, 8, 78], [13, 28, 143, 86, 114]], 'Blue'], [[[64, 86, 157, 74, 99], [35, 246, 145, 92, 13]], 'Blue']]
[[[[517, 145, 64, 44, 41], [10, 119, 17, 18, 555]], 'Blue'], [[[107, 54, 161, 35, 15], [145, 121, 24, 412, 90]], 'Red'], [[[432, 122, 107, 105, 69], [412, 64, 3, 86, 80]], 'Blue'], [[[223, 86, 74, 121, 22], [51, 412, 114, 107, 90]], 'Blue']]
[[[[99, 82, 22, 59, 7], [55, 53, 58, 236, 245]], 'Red'], [[[84, 111, 22, 60, 58], [134, 10, 121, 222, 143]], 'Blue'], [[[29, 112, 82, 76, 89], [497, 54, 45, 246, 51]], 'Red'], [[[412, 22, 84, 10, 427], [79, 114, 15, 517, 350]], 'Blue']]
[[[[240, 134, 421, 555, 157], [105, 121, 45, 133, 350]], 'Red'], [[[163, 42, 236, 164, 89], [555, 81, 24, 10, 30]], 'Red'], [[[51, 113, 111, 39, 74], [86, 555, 45, 28, 498]], 'Red'], [[[53, 106, 245, 4, 15], [25, 85, 86, 51, 121]], 'Blue']]
[[[[107, 54, 161, 35, 15], [145, 121, 24, 412, 90]], 'Red'], [[[58, 28, 498, 84, 350], [111, 90, 246, 104, 145]], 'Red'], [[[119, 99, 16, 114, 96], [201, 145, 127, 246, 81]], 'Blue'], [[[42, 268, 432, 7, 120], [53, 74, 111, 112, 157]], 'Red']]
[[[[141, 86, 412, 157, 51], [28, 34, 22, 16, 39]], 'Blue'], [[[35, 30, 18, 48, 3], [122, 497, 81, 164, 154]], 'Blue'], [[[45, 79, 6, 145, 50], [3, 9, 60, 498, 86]], 'Red'], [[[32, 245, 202, 203, 13], [107, 38, 110, 68, 498]], 'Blue']]
[[[[76, 4, 75, 267, 119], [51, 245, 350, 92, 39]], 'Blue'], [[[497, 42, 20, 164, 498], [79, 35, 8, 119, 161]], 'Red'], [[[134, 80, 119, 30, 111], [161, 82, 81, 53, 421]], 'Blue'], [[[35, 119, 40, 41, 80], [412, 85, 145, 157, 79]], 'Red']]
[[[[164, 142, 497, 60, 498], [80, 24, 35, 45, 5]], 'Red'], [[[350, 90, 163, 145, 122], [98, 245, 101, 412, 236]], 'Red'], [[[25, 498, 104, 240, 62], [81, 201, 266, 121, 236]], 'Blue'], [[[90, 82, 412, 498, 141], [24, 145, 201, 45, 121]], 'Blue']]
[[[[111, 8, 142, 28, 157], [421, 69, 86, 74, 223]], 'Red'], [[[80, 61, 60, 86, 106], [164, 67, 267, 30, 145]], 'Blue'], [[[28, 145, 245, 114, 143], [111, 236, 105, 30, 86]], 'Red'], [[[30, 86, 497, 39, 81], [555, 92, 127, 121, 51]], 'Blue']]
[[[[133, 420, 516, 24, 236], [517, 55, 80, 163, 61]], 'Blue'], [[[421, 61, 432, 50, 122], [57, 13, 245, 145, 53]], 'Blue'], [[[432, 57, 3, 119, 121], [25, 82, 51, 64, 55]], 'Blue'], [[[105, 236, 145, 76, 12], [238, 412, 22, 41, 28]], 'Blue']]
[[[[350, 136, 127, 240, 2], [68, 59, 498, 35, 92]], 'Blue'], [[[163, 103, 236, 77, 80], [98, 48, 555, 81, 84]], 'Blue'], [[[17, 103, 67, 72, 10], [13, 498, 12, 36, 238]], 'Blue'], [[[17, 103, 119, 10, 56], [164, 89, 99, 35, 22]], 'Blue']]
[[[[164, 142, 497, 60, 498], [80, 24, 35, 45, 5]], 'Red'], [[[119, 53, 121, 8, 164], [80, 236, 35, 76, 45]], 'Red'], [[[2, 164, 55, 111, 22], [74, 121, 85, 53, 236]], 'Blue'], [[[24, 238, 20, 497, 145], [74, 81, 39, 350, 121]], 'Blue']]
[[[[57, 56, 3, 145, 25], [67, 54, 517, 96, 117]], 'Blue'], [[[55, 114, 64, 111, 22], [21, 54, 39, 68, 161]], 'Blue'], [[[145, 54, 39, 31, 432], [56, 126, 22, 498, 4]], 'Red'], [[[99, 81, 84, 20, 13], [157, 50, 22, 54, 39]], 'Red']]
[[[[39, 13, 141, 412, 29], [10, 54, 142, 51, 25]], 'Red'], [[[29, 13, 44, 85, 141], [31, 86, 59, 555, 81]], 'Blue'], [[[20, 29, 31, 13, 12], [74, 498, 412, 114, 60]], 'Blue'], [[[36, 164, 143, 31, 497], [29, 98, 245, 3, 78]], 'Blue']]
[[[[22, 201, 107, 61, 54], [80, 103, 40, 18, 98]], 'Red'], [[[412, 157, 164, 236, 15], [99, 498, 76, 238, 54]], 'Red'], [[[110, 28, 89, 43, 4], [412, 69, 164, 76, 15]], 'Red'], [[[64, 99, 202, 516, 12], [14, 238, 25, 222, 76]], 'Red']]
[[[[74, 81, 9, 24, 141], [10, 85, 15, 35, 555]], 'Red'], [[[22, 54, 23, 114, 34], [517, 84, 99, 145, 64]], 'Blue'], [[[157, 76, 119, 25, 122], [202, 41, 350, 28, 145]], 'Blue'], [[[111, 119, 85, 1, 64], [157, 89, 10, 163, 245]], 'Blue']]
[[[[53, 8, 202, 80, 163], [84, 111, 134, 421, 119]], 'Blue'], [[[350, 136, 105, 2, 107], [119, 84, 245, 35, 104]], 'Blue'], [[[127, 35, 4, 44, 145], [81, 64, 497, 10, 92]], 'Blue'], [[[81, 64, 35, 85, 10], [61, 86, 498, 497, 78]], 'Blue']]
[[[[4, 412, 498, 80, 30], [421, 61, 145, 497, 114]], 'Blue'], [[[83, 111, 245, 67, 90], [45, 64, 53, 99, 80]], 'Blue'], [[[127, 164, 236, 76, 35], [429, 25, 266, 54, 121]], 'Red'], [[[91, 41, 53, 76, 202], [39, 72, 145, 412, 68]], 'Blue']]
[[[[78, 12, 22, 106, 136], [39, 497, 67, 13, 121]], 'Blue'], [[[145, 80, 60, 412, 420], [69, 13, 555, 245, 6]], 'Red'], [[[80, 18, 30, 78, 161], [236, 127, 412, 163, 92]], 'Blue'], [[[27, 117, 245, 127, 15], [51, 7, 203, 83, 518]], 'Blue']]
[[[[497, 121, 57, 127, 145], [13, 498, 26, 24, 76]], 'Red'], [[[157, 498, 497, 28, 67], [64, 51, 84, 37, 98]], 'Red'], [[[35, 131, 432, 164, 203], [112, 266, 92, 202, 54]], 'Blue'], [[[92, 555, 60, 74, 69], [240, 134, 427, 39, 101]], 'Red']]
[[[[111, 54, 84, 145, 164], [134, 10, 236, 412, 107]], 'Red'], [[[10, 26, 203, 80, 136], [22, 64, 23, 25, 8]], 'Blue'], [[[85, 10, 64, 25, 51], [498, 497, 56, 3, 13]], 'Red'], [[[41, 245, 498, 111, 10], [110, 266, 64, 143, 236]], 'Red']]
[[[[236, 77, 164, 518, 82], [22, 44, 80, 4, 35]], 'Red'], [[[202, 13, 164, 518, 5], [64, 54, 142, 80, 555]], 'Blue'], [[[119, 58, 134, 518, 80], [75, 145, 60, 412, 142]], 'Blue'], [[[19, 2, 18, 134, 25], [21, 83, 164, 518, 154]], 'Red']]
[[[[45, 20, 25, 157, 86], [30, 96, 412, 8, 64]], 'Blue'], [[[81, 54, 246, 111, 13], [412, 41, 107, 69, 145]], 'Blue'], [[[131, 498, 412, 240, 64], [76, 122, 18, 555, 51]], 'Blue'], [[[107, 54, 161, 35, 15], [145, 121, 24, 412, 90]], 'Red']]
[[[[142, 30, 236, 555, 58], [4, 76, 350, 81, 86]], 'Red'], [[[498, 4, 86, 64, 53], [266, 127, 89, 145, 121]], 'Blue'], [[[98, 121, 412, 74, 498], [142, 56, 89, 240, 45]], 'Blue'], [[[17, 26, 202, 30, 240], [74, 498, 121, 85, 497]], 'Red']]
[[[[3, 15, 54, 40, 80], [60, 82, 91, 22, 117]], 'Red'], [[[64, 63, 105, 74, 236], [36, 28, 81, 134, 40]], 'Blue'], [[[13, 555, 202, 245, 164], [497, 145, 18, 203, 3]], 'Red'], [[[20, 112, 145, 53, 91], [13, 134, 203, 35, 23]], 'Red']]
[[[[114, 429, 350, 20, 157], [28, 10, 18, 102, 145]], 'Red'], [[[31, 86, 2, 59, 9], [34, 35, 157, 92, 22]], 'Blue'], [[[112, 245, 119, 12, 24], [64, 110, 80, 157, 53]], 'Red'], [[[12, 145, 92, 104, 41], [69, 238, 157, 17, 254]], 'Red']]
[[[[164, 245, 80, 202, 412], [17, 518, 121, 114, 61]], 'Red'], [[[4, 412, 498, 80, 30], [421, 61, 145, 497, 114]], 'Blue'], [[[412, 80, 240, 8, 22], [76, 497, 21, 164, 13]], 'Red'], [[[163, 516, 412, 39, 145], [157, 81, 35, 421, 3]], 'Red']]
[[[[61, 51, 98, 350, 10], [157, 80, 498, 76, 45]], 'Red'], [[[161, 55, 60, 23, 17], [201, 96, 67, 50, 254]], 'Red'], [[[84, 64, 202, 55, 22], [86, 350, 90, 79, 110]], 'Blue'], [[[74, 114, 101, 163, 55], [61, 122, 50, 51, 72]], 'Red']]
[[[[22, 161, 54, 74, 133], [5, 99, 110, 34, 8]], 'Red'], [[[15, 21, 59, 81, 62], [420, 143, 50, 203, 115]], 'Red'], [[[11, 58, 72, 110, 268], [163, 13, 8, 117, 41]], 'Red'], [[[245, 75, 22, 11, 223], [107, 99, 51, 2, 127]], 'Red']]
[[[[240, 134, 421, 555, 157], [105, 121, 45, 133, 350]], 'Red'], [[[68, 85, 412, 107, 236], [43, 59, 115, 80, 41]], 'Blue'], [[[80, 201, 110, 238, 30], [133, 2, 555, 101, 22]], 'Red'], [[[246, 64, 145, 89, 68], [142, 119, 111, 421, 74]], 'Blue']]
[[[[64, 142, 24, 236, 111], [89, 86, 69, 18, 60]], 'Red'], [[[238, 69, 99, 9, 106], [81, 134, 17, 24, 350]], 'Blue'], [[[51, 53, 86, 74, 163], [240, 35, 21, 12, 4]], 'Red'], [[[421, 53, 31, 157, 38], [111, 103, 68, 119, 121]], 'Blue']]
[[[[121, 92, 245, 498, 25], [134, 18, 8, 64, 26]], 'Red'], [[[22, 85, 16, 202, 19], [68, 164, 55, 36, 110]], 'Blue'], [[[22, 31, 16, 517, 120], [68, 13, 99, 86, 202]], 'Blue'], [[[26, 104, 98, 101, 126], [53, 119, 51, 35, 350]], 'Blue']]
[[[[45, 427, 238, 122, 236], [101, 77, 106, 145, 103]], 'Blue'], [[[429, 61, 412, 517, 35], [45, 427, 133, 103, 266]], 'Red'], [[[154, 236, 134, 31, 61], [4, 202, 164, 72, 121]], 'Blue'], [[[61, 85, 64, 555, 50], [36, 126, 83, 53, 37]], 'Red']]
[[[[59, 8, 202, 25, 45], [18, 89, 61, 64, 126]], 'Red'], [[[57, 236, 497, 7, 245], [498, 89, 68, 104, 3]], 'Red'], [[[412, 36, 13, 157, 10], [8, 14, 2, 51, 25]], 'Red'], [[[134, 39, 82, 555, 79], [84, 81, 89, 122, 245]], 'Red']]
[[[[50, 32, 22, 246, 350], [92, 236, 102, 82, 69]], 'Red'], [[[203, 266, 498, 350, 150], [30, 84, 53, 157, 81]], 'Blue'], [[[58, 51, 245, 412, 60], [154, 25, 24, 3, 134]], 'Blue'], [[[498, 40, 41, 91, 30], [141, 90, 2, 145, 555]], 'Red']]
[[[[76, 498, 8, 164, 412], [54, 51, 142, 122, 267]], 'Blue'], [[[59, 145, 25, 122, 7], [350, 69, 1, 2, 92]], 'Red'], [[[432, 145, 64, 27, 80], [99, 60, 240, 498, 142]], 'Red'], [[[412, 22, 126, 30, 3], [80, 142, 555, 498, 86]], 'Red']]
[[[[98, 121, 412, 74, 498], [142, 56, 89, 240, 45]], 'Blue'], [[[497, 67, 121, 80, 4], [157, 240, 60, 79, 61]], 'Blue'], [[[10, 111, 145, 421, 127], [8, 240, 89, 67, 245]], 'Blue'], [[[41, 268, 120, 92, 43], [555, 25, 350, 133, 57]], 'Blue']]
[[[[20, 39, 13, 80, 81], [82, 37, 141, 35, 236]], 'Blue'], [[[114, 412, 202, 103, 35], [92, 555, 268, 37, 81]], 'Red'], [[[7, 143, 236, 58, 121], [157, 81, 245, 89, 84]], 'Blue'], [[[3, 86, 245], [10, 2, 350]], 'Blue']]
[[[[412, 122, 246, 79, 498], [61, 85, 497, 121, 38]], 'Blue'], [[[21, 31, 99, 28, 350], [64, 17, 236, 25, 142]], 'Blue'], [[[81, 114, 245, 412, 64], [145, 555, 2, 3, 84]], 'Blue'], [[[82, 48, 498, 203, 266], [2, 61, 90, 412, 145]], 'Red']]
[[[[246, 59, 38, 35, 69], [412, 81, 2, 91, 39]], 'Blue'], [[[110, 111, 245, 134, 85], [13, 223, 80, 81, 141]], 'Red'], [[[412, 127, 133, 64, 15], [145, 121, 81, 83, 53]], 'Blue'], [[[58, 28, 498, 84, 350], [111, 90, 246, 104, 145]], 'Red']]
[[[[64, 222, 68, 89, 80], [517, 236, 203, 84, 40]], 'Blue'], [[[44, 119, 122, 92, 134], [350, 10, 8, 51, 121]], 'Red'], [[[60, 497, 18, 13, 14], [10, 8, 81, 48, 555]], 'Red'], [[[64, 80, 10, 145, 16], [245, 75, 41, 497, 498]], 'Red']]
[[[[53, 145, 134, 121, 41], [45, 245, 104, 92, 555]], 'Blue'], [[[7, 143, 236, 58, 121], [157, 81, 245, 89, 84]], 'Blue'], [[[80, 245, 22, 412, 45], [64, 133, 21, 53, 134]], 'Blue'], [[[99, 134, 79, 39, 122], [25, 104, 105, 157, 92]], 'Red']]
[[[[497, 498, 79, 245, 104], [10, 89, 145, 60, 240]], 'Red'], [[[13, 18, 497, 39, 59], [412, 134, 51, 2, 85]], 'Blue'], [[[22, 74, 64, 412, 84], [53, 18, 104, 13, 127]], 'Blue'], [[[163, 81, 10, 497, 64], [145, 203, 74, 53, 245]], 'Red']]
[[[[163, 42, 236, 164, 89], [555, 81, 24, 10, 30]], 'Red'], [[[53, 126, 134, 30, 114], [201, 18, 80, 60, 23]], 'Red'], [[[76, 420, 555, 81, 54], [126, 141, 43, 517, 40]], 'Red'], [[[9, 81, 122, 142, 102], [43, 99, 21, 7, 143]], 'Red']]
[[[[24, 555, 131, 81, 30], [157, 113, 44, 11, 10]], 'Blue'], [[[36, 74, 39, 498, 53], [114, 427, 42, 145, 497]], 'Red'], [[[141, 34, 131, 412, 145], [13, 20, 114, 25, 51]], 'Red'], [[[36, 22, 39, 8, 412], [18, 350, 10, 141, 266]], 'Blue']]
[[[[223, 86, 74, 121, 22], [51, 412, 114, 107, 90]], 'Blue'], [[[164, 37, 30, 518, 266], [103, 154, 50, 127, 61]], 'Blue'], [[[53, 238, 10, 236, 79], [117, 60, 22, 75, 61]], 'Red'], [[[245, 18, 89, 26, 98], [92, 412, 145, 13, 421]], 'Blue']]
[[[[64, 111, 134, 119, 82], [81, 74, 516, 555, 28]], 'Blue'], [[[432, 39, 121, 10, 81], [64, 111, 240, 236, 8]], 'Red'], [[[134, 75, 40, 107, 268], [350, 41, 64, 18, 13]], 'Blue'], [[[51, 50, 497, 104, 16], [91, 80, 28, 89, 74]], 'Red']]
[[[[17, 26, 202, 30, 240], [74, 498, 121, 85, 497]], 'Red'], [[[21, 245, 17, 350, 81], [43, 64, 53, 163, 236]], 'Red'], [[[157, 2, 12, 17, 81], [497, 203, 13, 84, 498]], 'Red'], [[[131, 69, 222, 121, 412], [201, 3, 96, 104, 17]], 'Red']]
[[[[497, 22, 60, 103, 86], [142, 498, 35, 82, 44]], 'Red'], [[[40, 157, 145, 421, 8], [131, 41, 35, 497, 202]], 'Blue'], [[[53, 145, 4, 245, 164], [10, 246, 497, 22, 8]], 'Blue'], [[[34, 29, 555, 246, 2], [64, 245, 4, 16, 18]], 'Blue']]
[[[[53, 8, 202, 80, 163], [84, 111, 134, 421, 119]], 'Blue'], [[[421, 61, 432, 50, 122], [57, 13, 245, 145, 53]], 'Blue'], [[[58, 28, 498, 84, 350], [111, 90, 246, 104, 145]], 'Red'], [[[2, 164, 55, 111, 22], [74, 121, 85, 53, 236]], 'Blue']]
[[[[517, 145, 64, 44, 41], [10, 119, 17, 18, 555]], 'Blue'], [[[412, 80, 240, 8, 22], [76, 497, 21, 164, 13]], 'Red'], [[[53, 8, 202, 80, 163], [84, 111, 134, 421, 119]], 'Blue'], [[[141, 25, 80, 7, 51], [203, 240, 16, 222, 245]], 'Blue']]
[[[[412, 80, 240, 8, 22], [76, 497, 21, 164, 13]], 'Red'], [[[35, 80, 22, 5, 105], [101, 40, 10, 203, 114]], 'Blue'], [[[80, 236, 143, 60, 69], [81, 58, 203, 35, 105]], 'Red'], [[[555, 134, 68, 80, 59], [53, 84, 245, 51, 104]], 'Red']]
[[[[133, 41, 24, 222, 142], [79, 59, 18, 63, 64]], 'Blue'], [[[240, 21, 111, 163, 10], [164, 64, 99, 84, 51]], 'Blue'], [[[42, 157, 8, 80, 2], [98, 421, 145, 111, 134]], 'Red'], [[[350, 41, 86, 74, 48], [9, 121, 150, 517, 67]], 'Red']]
[[[[24, 555, 131, 81, 30], [157, 113, 44, 11, 10]], 'Blue'], [[[201, 240, 30, 61, 81], [497, 145, 126, 164, 245]], 'Red'], [[[121, 497, 80, 498, 84], [145, 122, 157, 201, 20]], 'Red'], [[[516, 12, 18, 164, 134], [245, 114, 89, 35, 51]], 'Blue']]
[[[[79, 157, 39, 134, 89], [53, 80, 202, 60, 84]], 'Blue'], [[[24, 412, 1, 236, 59], [53, 28, 61, 39, 145]], 'Red'], [[[51, 412, 245, 10, 18], [236, 134, 77, 25, 238]], 'Red'], [[[412, 64, 80, 1, 145], [266, 55, 497, 421, 498]], 'Blue']]
[[[[24, 145, 267, 90, 106], [80, 201, 10, 498, 518]], 'Blue'], [[[10, 111, 145, 4, 30], [7, 157, 412, 92, 421]], 'Blue'], [[[83, 111, 245, 67, 90], [45, 64, 53, 99, 80]], 'Blue'], [[[112, 420, 429, 150, 145], [40, 17, 3, 16, 498]], 'Red']]
[[[[497, 498, 79, 245, 104], [10, 89, 145, 60, 240]], 'Red'], [[[145, 64, 13, 99, 80], [17, 41, 4, 25, 21]], 'Red'], [[[517, 145, 64, 44, 41], [10, 119, 17, 18, 555]], 'Blue'], [[[18, 412, 23, 45, 121], [85, 44, 13, 145, 64]], 'Red']]
[[[[17, 32, 64, 58, 99], [30, 29, 59, 50, 76]], 'Blue'], [[[2, 69, 267, 141, 119], [84, 51, 13, 99, 427]], 'Red'], [[[13, 103, 101, 131, 29], [266, 122, 8, 429, 59]], 'Red'], [[[141, 59, 2, 267, 10], [53, 429, 104, 51, 74]], 'Red']]
[[[[37, 22, 245, 246, 92], [23, 61, 222, 64, 53]], 'Red'], [[[110, 120, 350, 112, 122], [84, 245, 429, 39, 43]], 'Red'], [[[64, 133, 10, 412, 3], [245, 122, 103, 4, 9]], 'Red'], [[[412, 32, 7, 22, 41], [62, 518, 24, 53, 51]], 'Red']]
[[[[51, 39, 64, 53, 126], [412, 164, 222, 245, 246]], 'Blue'], [[[21, 25, 10, 157, 79], [238, 98, 63, 76, 67]], 'Blue'], [[[432, 121, 41, 22, 134], [53, 4, 83, 145, 5]], 'Blue'], [[[421, 61, 432, 50, 122], [57, 13, 245, 145, 53]], 'Blue']]
[[[[420, 498, 4, 412, 266], [3, 68, 60, 121, 57]], 'Blue'], [[[20, 67, 84, 80, 268], [420, 245, 81, 246, 127]], 'Blue'], [[[222, 25, 246, 104, 80], [11, 126, 99, 68, 37]], 'Red'], [[[18, 427, 39, 267, 518], [81, 143, 48, 50, 51]], 'Red']]
[[[[22, 54, 39, 84, 89], [498, 82, 238, 497, 79]], 'Red'], [[[32, 121, 202, 134, 86], [236, 1, 68, 53, 427]], 'Blue'], [[[161, 114, 6, 85, 22], [8, 517, 223, 202, 84]], 'Red'], [[[51, 59, 55, 143, 429], [133, 157, 9, 3, 17]], 'Blue']]
[[[[498, 79, 13, 53, 157], [64, 8, 74, 25, 145]], 'Blue'], [[[2, 164, 55, 111, 22], [74, 121, 85, 53, 236]], 'Blue'], [[[55, 121, 223, 164, 110], [497, 112, 64, 122, 145]], 'Blue'], [[[5, 114, 142, 497, 498], [164, 134, 4, 421, 412]], 'Blue']]
[[[[12, 222, 86, 60, 80], [105, 62, 25, 104, 99]], 'Red'], [[[161, 121, 82, 74, 236], [80, 30, 202, 127, 412]], 'Red'], [[[39, 81, 55, 555, 64], [24, 134, 99, 80, 79]], 'Red'], [[[59, 18, 84, 40, 13], [29, 24, 79, 13, 59]], 'Blue']]
[[[[44, 72, 80, 45, 516], [99, 498, 86, 163, 141]], 'Blue'], [[[81, 80, 40, 121, 10], [82, 114, 79, 498, 497]], 'Blue'], [[[80, 25, 18, 60, 51], [111, 2, 145, 45, 114]], 'Red'], [[[134, 114, 145, 30, 53], [497, 163, 246, 98, 498]], 'Blue']]
[[[[51, 267, 245, 120, 101], [350, 56, 518, 126, 92]], 'Red'], [[[39, 107, 245, 12, 51], [350, 99, 13, 120, 92]], 'Red'], [[[79, 143, 21, 39, 111], [64, 238, 350, 134, 92]], 'Red'], [[[267, 114, 518, 51, 121], [16, 81, 517, 80, 102]], 'Red']]
[[[[84, 141, 412, 107, 236], [24, 10, 157, 12, 154]], 'Red'], [[[134, 84, 141, 555, 82], [111, 157, 59, 68, 10]], 'Red'], [[[39, 245, 80, 134, 55], [555, 61, 126, 86, 107]], 'Blue'], [[[86, 79, 119, 412, 157], [56, 10, 80, 40, 145]], 'Red']]
[[[[3, 15, 54, 40, 80], [60, 82, 91, 22, 117]], 'Red'], [[[74, 81, 9, 24, 141], [10, 85, 15, 35, 555]], 'Red'], [[[13, 121, 39, 157, 412], [119, 8, 56, 25, 9]], 'Red'], [[[61, 53, 81, 154, 114], [69, 121, 111, 119, 266]], 'Blue']]
[[[[202, 145, 141, 54, 11], [78, 27, 498, 41, 7]], 'Blue'], [[[36, 112, 223, 126, 69], [421, 497, 498, 238, 17]], 'Blue'], [[[127, 105, 163, 74, 92], [43, 62, 45, 29, 17]], 'Red'], [[[127, 412, 63, 202, 106], [236, 518, 134, 25, 13]], 'Blue']]
[[[[74, 555, 81, 240, 121], [1, 80, 497, 498, 24]], 'Red'], [[[40, 157, 145, 421, 8], [131, 41, 35, 497, 202]], 'Blue'], [[[163, 42, 236, 164, 89], [555, 81, 24, 10, 30]], 'Red'], [[[497, 121, 57, 127, 145], [13, 498, 26, 24, 76]], 'Red']]
[[[[127, 35, 4, 44, 145], [81, 64, 497, 10, 92]], 'Blue'], [[[111, 86, 119, 245, 246], [35, 10, 421, 164, 115]], 'Red'], [[[53, 145, 134, 121, 41], [45, 245, 104, 92, 555]], 'Blue'], [[[51, 64, 25, 236, 84], [54, 22, 157, 245, 143]], 'Blue']]
[[[[154, 112, 56, 81, 99], [1, 238, 4, 150, 61]], 'Blue'], [[[83, 19, 69, 51, 63], [86, 111, 18, 84, 4]], 'Red'], [[[10, 81, 412, 36, 64], [236, 497, 268, 79, 58]], 'Red'], [[[157, 203, 81, 69, 43], [145, 80, 497, 104, 246]], 'Red']]
[[[[67, 64, 157, 82, 350], [145, 28, 53, 86, 91]], 'Blue'], [[[81, 54, 246, 111, 13], [412, 41, 107, 69, 145]], 'Blue'], [[[131, 498, 412, 240, 64], [76, 122, 18, 555, 51]], 'Blue'], [[[10, 59, 85, 22, 161], [246, 28, 240, 25, 51]], 'Red']]
[[[[142, 30, 236, 555, 58], [4, 76, 350, 81, 86]], 'Red'], [[[80, 74, 35, 81, 104], [497, 498, 114, 18, 9]], 'Blue'], [[[35, 236, 112, 54, 53], [10, 240, 86, 96, 9]], 'Blue'], [[[10, 64, 105, 86, 53], [85, 119, 89, 157, 35]], 'Blue']]
[[[[421, 61, 432, 50, 122], [57, 13, 245, 145, 53]], 'Blue'], [[[432, 57, 3, 119, 121], [25, 82, 51, 64, 55]], 'Blue'], [[[516, 498, 30, 4, 18], [99, 236, 350, 64, 114]], 'Blue'], [[[516, 222, 36, 59, 4], [8, 50, 412, 203, 246]], 'Red']]
